ticker,name,ipo_date,ipo_price,shares_offered,offering_size,exchange,underwriter,sector,industry,d1_open,d1_high,d1_low,d1_close,d1_volume,d2_open,d2_high,d2_close,d2_volume,d5_close,ret_d1,ret_d5,is_spac,is_biotech,bookrunner,all_underwriters,d1_open_ret,d1_close_ret,d1_high_ret,d1_intraday_range,d2_close_ret,d5_close_ret,price_tier,is_high_price,size_tier,is_large_offering,is_hot_sector,is_ai,is_fintech,is_ev_clean,has_top_underwriter,ipo_year,ipo_month,ipo_quarter,ipo_weekday,d1_pop,d2_pop,any_d1d2_pop
ODD,ODDITY TECH LTD-CL A,2023-07-19,35.0,12105300,424000000.0,NASDAQ GM,"GS,ALLEN,MS",,,49.099998474121094,49.900001525878906,47.060001373291016,47.529998779296875,6238113,46.540000915527344,53.33000183105469,50.0,2534836,48.290000915527344,-3.200000047683716,-1.649999976158142,0,False,"GS,ALLEN,MS",,40.285709926060264,35.79999651227679,42.57143293108258,5.784114543475508,42.85714285714286,37.97143118722097,high_30plus,True,mid_100M_500M,False,False,False,False,False,False,2023,7,3,2,True,True,True
BGLC,BIONEXUS GENE LAB CORP,2023-07-20,4.0,1250000,5000000.0,NASDAQ CM,Network 1 Financial,,,3.5,6.230000019073486,3.299999952316284,4.869999885559082,262477,6.820000171661377,9.489999771118164,5.949999809265137,1655875,3.049999952316284,39.13999938964844,-12.859999656677246,0,False,Network 1 Financial,,-12.5,21.74999713897705,55.75000047683716,83.71428762163434,48.74999523162842,-23.750001192092896,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,7,3,3,True,True,True
TSBX,Turnstone Biologics Corp,2023-07-21,12.0,0,0.0,NASDAQ,,Health Care,Biotechnology,11.399999618530273,12.5,11.0,11.0,1150395,10.890000343322754,10.979999542236328,10.75,206030,11.470000267028809,-3.509999990463257,0.6100000143051147,0,False,,,-5.000003178914392,-8.333333333333337,4.166666666666674,13.157895177134971,-10.416666666666663,-4.416664441426599,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,7,3,4,False,False,False
KVACU,Keen Vision Acquisition Corp,2023-07-24,10.0,0,0.0,NASDAQ,,,,10.100000381469727,10.119999885559082,10.079999923706055,10.079999923706055,15901497,10.09000015258789,10.109999656677246,10.079999923706055,1605265,10.09000015258789,-0.20000000298023224,-0.10000000149011612,1,False,,,1.00000381469727,0.7999992370605558,1.1999988555908114,0.39603921130948166,0.7999992370605558,0.9000015258789018,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,7,3,0,False,False,False
ELWS,EARLYWORKS CO LTD-ADR,2023-07-25,5.0,1200000,6000000.0,NASDAQ CM,US Tiger Securities Inc,,,3.5,4.230000019073486,3.259999990463257,3.5999999046325684,635772,3.2799999713897705,3.5634000301361084,3.3499999046325684,405200,1.9800000190734863,2.859999895095825,-43.43000030517578,0,False,US Tiger Securities Inc,,-30.000000000000004,-28.000001907348636,-15.39999961853027,27.714286531720845,-33.00000190734863,-60.39999961853027,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,7,3,1,False,False,False
WRNT,Warrantee Inc,2023-07-25,4.0,0,0.0,NASDAQ,,Information Technology,Business Services,4.800000190734863,5.25,4.039999961853027,4.300000190734863,4749490,5.429999828338623,5.849999904632568,3.390000104904175,12396714,1.899999976158142,-10.420000076293945,-60.41999816894531,0,False,,,20.000004768371582,7.500004768371582,31.25,25.208333126372768,-15.24999737739563,-52.50000059604645,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,7,3,1,False,False,False
PRZO,PARAZERO TECHNOLOGIES LTD,2023-07-27,4.0,1950000,8000000.0,NASDAQ CM,Aegis Capital Corp,,,4.090000152587891,4.150000095367432,3.009999990463257,3.5999999046325684,1548803,2.440000057220459,2.7385001182556152,2.5,767384,2.200000047683716,-11.979999542236328,-46.209999084472656,0,False,Aegis Capital Corp,,2.2500038146972656,-10.000002384185791,3.750002384185791,27.872862160722793,-37.5,-44.999998807907104,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,7,3,3,False,False,False
BVFL,BV FINANCIAL INC,2023-08-01,10.0,9799000,98000000.0,NASDAQ CM,Performance Trust Capital Part,,,10.5,10.5,10.100000381469727,10.239999771118164,658937,10.229999542236328,10.229999542236328,10.109999656677246,225271,9.989999771118164,-2.4800000190734863,-4.860000133514404,0,False,Performance Trust Capital Part,,5.000000000000004,2.399997711181645,5.000000000000004,3.8095201764787943,1.0999965667724654,-0.10000228881835715,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,1,False,False,False
CTNT,CHEETAH NET SUPPLY CHAIN SER,2023-08-01,4.0,1250000,5000000.0,NASDAQ CM,Maxim Group LLC,,,3.75,6.900000095367432,3.509999990463257,6.900000095367432,388620,5.900000095367432,6.650000095367432,4.179999828338623,208509,2.8399999141693115,84.0,-24.270000457763672,0,False,Maxim Group LLC,,-6.25,72.50000238418579,72.50000238418579,90.40000279744466,4.499995708465576,-29.000002145767212,low_under_15,False,small_under_100M,False,True,False,False,False,False,2023,8,3,1,True,False,True
HRYU,Hanryu Holdings Inc,2023-08-01,10.0,0,0.0,NASDAQ,,,,9.5,9.5,7.5,7.800000190734863,365785,7.900000095367432,8.300000190734863,6.929999828338623,259250,5.29010009765625,-17.889999389648438,-44.310001373291016,1,False,,,-5.000000000000004,-21.999998092651364,-5.000000000000004,21.052631578947366,-30.700001716613766,-47.09899902343751,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,1,False,False,False
PXDT,Pixie Dust Technologies Inc,2023-08-01,9.0,0,0.0,NASDAQ,,Industrials,Professional Services,9.899999618530273,9.989999771118164,6.610599994659424,8.0,720638,8.100000381469727,10.510000228881836,7.510000228881836,527489,8.920000076293945,-19.190000534057617,-9.899999618530273,0,False,,,9.999995761447478,-11.111111111111116,10.999997456868481,34.135352592674515,-16.555553012424042,-0.8888880411783817,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,1,False,False,False
MIRA,MIRA PHARMACEUTICALS INC,2023-08-03,7.0,1275000,9000000.0,NASDAQ CM,Kingswood Investments LLC,,,7.0,7.979899883270264,6.289999961853027,7.420000076293945,670685,6.0,6.869999885559082,6.010000228881836,330924,6.880000114440918,6.0,-1.7100000381469727,0,True,Kingswood Investments LLC,,0.0,6.000001089913498,13.998569761003775,24.141427448817662,-14.142853873116634,-1.7142840794154623,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,3,False,False,False
SRM,SRM Entertainment Inc,2023-08-04,5.0,0,0.0,NASDAQ,,Consumer Discretionary,Leisure Products,4.0,6.010000228881836,3.5999999046325684,4.980000019073486,3659010,3.5999999046325684,4.679999828338623,3.5999999046325684,1117665,2.259999990463257,24.5,-43.5,0,False,,,-19.999999999999996,-0.3999996185302779,20.20000457763671,60.25000810623169,-28.000001907348636,-54.80000019073486,low_under_15,False,small_under_100M,False,True,False,False,False,False,2023,8,3,4,False,False,False
FTEL,FITELL CORP-A,2023-08-08,5.0,3000000,15000000.0,NASDAQ CM,"RVRS,RFLAFF",,,5.0,5.260000228881836,4.349999904632568,5.050000190734863,143667,3.2799999713897705,3.5899999141693115,2.690000057220459,46934,2.4200000762939453,1.0,-51.599998474121094,0,False,"RVRS,RFLAFF",,0.0,1.00000381469727,5.200004577636719,18.20000648498535,-46.19999885559082,-51.59999847412109,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,1,False,False,False
NRXS,NEURAXIS INC,2023-08-09,6.0,1098600,7000000.0,NYSEAmerican,Alexander Capital LP,,,6.300000190734863,6.929999828338623,5.610000133514404,6.0,377614,5.349999904632568,6.164999961853027,6.070000171661377,107826,5.099999904632568,-4.760000228881836,-19.049999237060547,0,False,Alexander Capital LP,,5.000003178914381,0.0,15.49999713897705,20.952375473979906,1.1666695276896233,-15.00000158945719,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,2,False,False,False
NNAGU,99 Acquisition Group Inc,2023-08-15,10.0,0,0.0,NASDAQ,,,,10.140000343322754,10.199999809265137,10.140000343322754,10.15999984741211,9093518,10.15999984741211,10.220000267028809,10.199999809265137,247641,10.218099594116211,0.20000000298023224,0.7699999809265137,1,False,,,1.400003433227548,1.5999984741210893,1.9999980926513672,0.5917106894566605,1.9999980926513672,2.1809959411621005,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,1,False,False,False
IVP,INSPIRE VETERINARY PARTNE-A,2023-08-30,4.0,1600000,6000000.0,NASDAQ CM,Spartan Capital Securities LLC,,,3.75,4.099999904632568,2.2606000900268555,3.069999933242798,1167,3.3499999046325684,4.099999904632568,3.7899999618530273,1743,2.740000009536743,-18.1299991607666,-26.93000030517578,0,False,Spartan Capital Securities LLC,,-6.25,-23.250001668930054,2.499997615814209,49.05066172281901,-5.250000953674316,-31.49999976158142,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,8,3,2,False,False,False
SWIN,SOLOWIN HOLDINGS,2023-09-07,4.0,2000000,8000000.0,NASDAQ CM,EF Hutton,Financials,Capital Markets,4.550000190734863,12.739999771118164,4.099999904632568,6.079999923706055,15256993,5.309999942779541,6.199999809265137,4.909999847412109,3626316,2.7300000190734863,33.630001068115234,-40.0,0,False,EF Hutton,,13.750004768371582,51.99999809265137,218.4999942779541,189.89009899558187,22.749996185302734,-31.749999523162842,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,3,True,True,True
NWGL,NATURE WOOD GROUP LTD-SP ADR,2023-09-12,9.0,750000,7000000.0,NASDAQ CM,Prime Number Capital LLC,,,13.0,14.300000190734863,7.599999904632568,9.600000381469727,1543518,8.0,9.859999656677246,7.800000190734863,506320,9.5600004196167,-26.149999618530273,-26.459999084472656,0,False,Prime Number Capital LLC,,44.44444444444444,6.666670905219174,58.888891008165146,51.53846373924842,-13.333331214057075,6.222226884629989,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,1,False,False,False
SPPL,SIMPPLE LTD,2023-09-13,5.0,1602000,8000000.0,NASDAQ CM,Maxim Group LLC,,,4.900000095367432,5.699999809265137,4.829999923706055,4.900000095367432,291538,4.5,4.800000190734863,4.690000057220459,51505,4.829999923706055,0.0,-1.4299999475479126,0,False,Maxim Group LLC,,-1.9999980926513672,-1.9999980926513672,13.999996185302743,17.755099359724486,-6.199998855590816,-3.400001525878904,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,2,False,False,False
ARM,ARM HOLDINGS PLC-ADR,2023-09-14,51.0,95500000,4871000000.0,NASDAQ GS,"BARCS,GS,JPM,MIZ",,,56.099998474121094,66.27999877929688,55.540000915527344,63.59000015258789,130534505,68.62999725341797,69.0,60.75,74753091,52.90999984741211,13.350000381469727,-5.690000057220459,0,False,"BARCS,GS,JPM,MIZ",,9.999997008080586,24.686274808995854,29.96078192018996,19.14438173955368,19.11764705882353,3.7450977400237395,high_30plus,True,mega_1B_plus,True,False,False,False,False,False,2023,9,3,3,True,False,True
NMRA,NEUMORA THERAPEUTICS INC,2023-09-15,17.0,14710000,250000000.0,NASDAQ GS,"JPM,BofA,GUGG,RBCCM,STFL,WBC",,,16.5,17.73940086364746,15.5,16.25,3046956,16.149999618530273,16.3799991607666,14.800000190734863,1446575,11.010000228881836,-1.5199999809265137,-33.27000045776367,0,True,"JPM,BofA,GUGG,RBCCM,STFL,WBC",,-2.941176470588236,-4.411764705882348,4.349416844985066,13.572126446348248,-12.94117534861845,-35.23529277128332,mid_15_30,False,mid_100M_500M,False,False,False,False,False,True,2023,9,3,4,False,False,False
RYZB,RayzeBio Inc.,2023-09-15,18.0,0,0.0,NASDAQ,,Health Care,Biotechnology,25.0,26.0,22.489999771118164,24.0,3998285,23.979999542236328,24.79990005493164,23.739999771118164,377471,19.780000686645508,-4.0,-20.8799991607666,0,False,,,38.888888888888886,33.33333333333333,44.44444444444444,14.040000915527342,31.888887617323135,9.88889270358615,mid_15_30,False,small_under_100M,False,False,False,False,False,False,2023,9,3,4,True,True,True
CART,MAPLEBEAR INC,2023-09-19,30.0,22000000,660000000.0,NASDAQ GS,"GS,BARCBK,BofA,C,JPM",,,42.0,42.95000076293945,33.66999816894531,33.70000076293945,39495932,32.0099983215332,33.47999954223633,30.100000381469727,16366022,30.389999389648438,-19.760000228881836,-27.639999389648438,0,False,"GS,BARCBK,BofA,C,JPM",,39.99999999999999,12.333335876464835,43.16666920979817,22.09524427141462,0.3333346048990826,1.2999979654947813,high_30plus,True,large_500M_1B,False,False,False,False,False,True,2023,9,3,1,False,False,False
DTCK,DAVIS COMMODITIES LTD-A,2023-09-19,4.0,1087500,4000000.0,NASDAQ CM,Univest Securities LLC,,,5.5,9.0,4.329999923706055,5.050000190734863,17952903,4.449999809265137,5.880000114440918,4.699999809265137,4296035,4.71999979019165,-8.180000305175781,-14.180000305175781,0,False,Univest Securities LLC,,37.5,26.250004768371582,125.0,84.90909229625355,17.499995231628418,17.99999475479126,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,1,True,False,True
KVYO,KLAVIYO INC-A,2023-09-20,30.0,19200000,576000000.0,New York,JOINT LEADS,,,36.75,39.470001220703125,30.260000228881836,32.7599983215332,17083931,32.060001373291016,34.869998931884766,33.720001220703125,5151106,34.11000061035156,-10.859999656677246,-7.179999828338623,0,False,JOINT LEADS,,22.500000000000007,9.19999440511068,31.566670735677093,25.06122718862936,12.400004069010407,13.70000203450521,high_30plus,True,large_500M_1B,False,False,False,False,False,False,2023,9,3,2,False,False,False
SRBK,SR BANCORP INC,2023-09-20,10.0,9055200,91000000.0,NASDAQ CM,Keefe Bruyette & Woods,,,10.0,10.0,9.149999618530273,9.279999732971191,898433,9.25,9.25,9.069999694824219,167988,8.59000015258789,-7.199999809265137,-14.100000381469727,0,False,Keefe Bruyette & Woods,,0.0,-7.200002670288086,0.0,8.500003814697266,-9.30000305175781,-14.09999847412109,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,2,False,False,False
TURB,Turbo Energy S.A.,2023-09-20,5.0,0,0.0,NASDAQ,CITI,,,6.889999866485596,7.900000095367432,5.010000228881836,5.010000228881836,4308674,4.010000228881836,4.295000076293945,3.119999885559082,685037,2.240000009536743,-27.290000915527344,-67.48999786376953,0,False,CITI,,37.79999732971191,0.2000045776367143,58.00000190734864,41.94484648023233,-37.60000228881836,-55.19999980926513,low_under_15,False,small_under_100M,False,False,False,False,False,True,2023,9,3,2,False,False,False
MDBH,MDB CAPITAL HOLDINGS LLC,2023-09-21,12.0,1666700,20000000.0,NASDAQ CM,,,,16.0,21.670000076293945,12.5,12.5,506604,11.75,11.919500350952148,10.510000228881836,95114,11.5,-21.8799991607666,-28.1200008392334,0,False,,,33.33333333333333,4.166666666666674,80.58333396911621,57.31250047683716,-12.41666475931803,-4.1666666666666625,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,3,False,False,False
APRN,Blue Apron Holdings Inc,2023-09-25,10.0,0,0.0,NASDAQ,,Consumer Staples,Consumer Staples Distribution,6.059999942779541,6.650000095367432,6.059999942779541,6.449999809265137,113377,6.340000152587891,6.340000152587891,5.809999942779541,117775,12.875,6.440000057220459,112.45999908447266,0,False,,,-39.40000057220458,-35.50000190734863,-33.49999904632568,9.73597620724193,-41.90000057220459,28.750000000000007,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,0,False,False,False
VSME,VS MEDIA HOLDINGS LTD-CL A,2023-09-28,5.0,2000000,10000000.0,NASDAQ CM,Univest Securities LLC,,,6.0,7.769999980926514,3.559999942779541,3.809999942779541,895010,4.809999942779541,6.349999904632568,4.300000190734863,696063,4.650000095367432,-36.5,-22.5,0,False,Univest Securities LLC,,19.999999999999996,-23.800001144409176,55.39999961853028,70.16666730244955,-13.999996185302733,-6.999998092651372,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,9,3,3,False,False,False
ANL,ADLAI NORTYE LTD-ADR,2023-09-29,23.0,2500000,58000000.0,NASDAQ GM,Cantor Fitzgerald & Co,,,18.0,19.29990005493164,15.0,15.0,407977,13.75,14.800000190734863,13.100000381469727,124136,10.859999656677246,-16.670000076293945,-39.66999816894531,0,False,Cantor Fitzgerald & Co,,-21.739130434782606,-34.78260869565217,-16.087391065514613,23.888333638509117,-43.04347660230554,-52.782610188359804,mid_15_30,False,small_under_100M,False,True,False,False,False,False,2023,9,3,4,False,False,False
SPKLU,Spark I Acquisition Corp.,2023-10-03,10.0,0,0.0,NASDAQ,,,,10.109999656677246,10.119999885559082,10.09000015258789,10.09000015258789,13136767,10.09000015258789,10.109999656677246,10.100000381469727,630466,10.130000114440918,-0.20000000298023224,0.20000000298023224,1,False,,,1.0999965667724654,0.9000015258789018,1.1999988555908114,0.29673327388668896,1.00000381469727,1.3000011444091797,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,1,False,False,False
MSS,MAISON SOLUTIONS INC-A,2023-10-05,4.0,2500000,10000000.0,NASDAQ CM,Joseph Stone Capital LLC,,,4.0,11.479999542236328,3.759999990463257,8.960000038146973,9312935,7.050000190734863,10.960000038146973,7.320000171661377,5605204,4.760000228881836,124.0,19.0,0,False,Joseph Stone Capital LLC,,0.0,124.00000095367432,186.9999885559082,192.99998879432678,83.00000429153442,19.0000057220459,low_under_15,False,small_under_100M,False,True,False,False,False,False,2023,10,4,3,True,True,True
QETAU,Quetta Acquisition Corp.,2023-10-06,10.0,0,0.0,NASDAQ,EF HUTTON / BENCHMARK,,,10.100000381469727,10.119999885559082,10.09000015258789,10.09000015258789,6016260,10.100000381469727,10.119999885559082,10.109999656677246,308471,10.109999656677246,-0.10000000149011612,0.10000000149011612,1,False,EF HUTTON / BENCHMARK,,1.00000381469727,0.9000015258789018,1.1999988555908114,0.2970270479022093,1.0999965667724654,1.0999965667724654,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,4,False,False,False
GMM,GLOBAL MOFY AI LTD-A,2023-10-10,5.0,1200000,6000000.0,NASDAQ CM,Prime Number Capital LLC,,,5.0,6.099999904632568,4.599999904632568,5.099999904632568,259129,4.820000171661377,5.279900074005127,5.199999809265137,36642,4.989999771118164,2.0,-0.20000000298023224,0,False,Prime Number Capital LLC,,0.0,1.9999980926513672,21.999998092651364,30.0,3.9999961853027344,-0.2000045776367143,low_under_15,False,small_under_100M,False,True,True,False,False,False,2023,10,4,1,False,False,False
PMEC,PRIMECH HOLDINGS LTD,2023-10-10,4.0,3050000,12000000.0,NASDAQ CM,"PACCEN,SPARTA",Information Technology,Business Services,4.0,4.150000095367432,1.399999976158142,1.4800000190734863,5354364,1.2899999618530273,1.440000057220459,1.1198999881744385,1961404,1.3300000429153442,-63.0,-66.75,0,False,"PACCEN,SPARTA",,0.0,-62.99999952316284,3.750002384185791,68.75000298023224,-72.00250029563904,-66.7499989271164,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,1,False,False,False
BIRK,BIRKENSTOCK HOLDING PLC,2023-10-11,46.0,32258100,1484000000.0,New York,JOINT LEADS,,,41.0,42.505001068115234,40.040000915527344,40.20000076293945,15725618,40.209999084472656,40.279998779296875,37.54999923706055,8731243,39.279998779296875,-1.9500000476837158,-4.199999809265137,0,False,JOINT LEADS,,-10.869565217391308,-12.608693993609887,-7.597823764966883,6.012195494116806,-18.369566875955336,-14.608698305876356,high_30plus,True,mega_1B_plus,True,False,False,False,False,False,2023,10,4,2,False,False,False
NCL,NORTHANN CORP,2023-10-19,5.0,1200000,6000000.0,NYSEAmerican,"CRFTCP,PRINUM,RFLAFF",,,5.0,5.0,3.119999885559082,4.599999904632568,76481,4.650000095367432,6.0,6.0,152355,7.039999961853027,-8.0,40.79999923706055,0,False,"CRFTCP,PRINUM,RFLAFF",,0.0,-8.000001907348631,0.0,37.60000228881836,19.999999999999996,40.79999923706055,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,3,False,False,False
WBUY,WEBUY GLOBAL LTD-CL A,2023-10-19,4.0,3800000,15000000.0,NASDAQ CM,EF Hutton,,,7.75,11.109999656677246,5.340000152587891,5.340000152587891,5489125,4.420000076293945,4.5,3.1500000953674316,2523571,3.819999933242798,-31.100000381469727,-50.709999084472656,0,False,EF Hutton,,93.75,33.500003814697266,177.74999141693115,74.45160650437877,-21.24999761581421,-4.500001668930054,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,3,True,False,True
ABVX,Abivax,2023-10-20,11.600000381469727,0,0.0,NASDAQ,,,,11.600000381469727,11.600000381469727,8.0,8.300000190734863,2992555,8.140000343322754,8.15999984741211,8.100000381469727,777675,9.050000190734863,-28.450000762939453,-21.979999542236328,0,False,,,0.0,-28.44827657080431,0.0,31.034485026573805,-30.17241280087396,-21.982759542045606,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,4,False,False,False
CPBI,CENTRAL PLAINS BANCSHARES IN,2023-10-20,10.0,4130800,41000000.0,NASDAQ CM,Keefe Bruyette & Woods,,,8.25,9.199999809265137,8.200599670410156,9.100000381469727,533907,9.289999961853027,9.289999961853027,9.050000190734863,52201,9.0,10.300000190734863,9.09000015258789,0,False,Keefe Bruyette & Woods,,-17.500000000000004,-8.999996185302738,-8.000001907348631,12.113941077030066,-9.499998092651364,-9.999999999999998,low_under_15,False,small_under_100M,False,True,False,False,False,False,2023,10,4,4,False,False,False
MNR,MACH NATURAL RESOURCES LP,2023-10-25,19.0,10000000,190000000.0,New York,"STFL,RJA",,,19.0,19.200000762939453,18.020000457763672,18.34000015258789,2128341,18.170000076293945,18.690000534057617,18.690000534057617,178645,18.43000030517578,-3.4700000286102295,-3.0,0,False,"STFL,RJA",,0.0,-3.47368340743216,1.052635594418172,6.210527921977796,-1.6315761365388592,-2.999998393811676,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2023,10,4,2,False,False,False
ATGL,ALPHA TECHNOLOGY GROUP LTD-A,2023-10-31,4.0,1750000,7000000.0,NASDAQ CM,Prime Number Capital LLC,,,4.0,7.269999980926514,3.8487000465393066,4.400000095367432,4642085,3.809999942779541,5.179800033569336,4.242300033569336,917371,7.0,10.0,75.0,0,False,Prime Number Capital LLC,,0.0,10.000002384185791,81.74999952316284,85.53249835968018,6.057500839233398,75.0,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,10,4,1,False,False,False
PAPL,PINEAPPLE FINANCIAL INC,2023-11-01,4.0,875000,4000000.0,NYSEAmerican,EF Hutton,,,3.5,3.690000057220459,2.049999952316284,2.25,1881841,2.299999952316284,2.5899999141693115,1.850000023841858,729889,1.5399999618530273,-35.709999084472656,-56.0,0,False,EF Hutton,,-12.5,-43.75,-7.749998569488525,46.857145854405,-53.74999940395355,-61.500000953674316,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,11,4,2,False,False,False
LXEO,LEXEO THERAPEUTICS INC,2023-11-03,11.0,9090900,100000000.0,NASDAQ GM,"JPM,CHARCM,LEER,RBCCM,STFL",,,9.5,10.34000015258789,9.0,10.050000190734863,1145020,10.0,10.850000381469727,10.5,295375,10.850000381469727,5.789999961853027,14.210000038146973,0,True,"JPM,CHARCM,LEER,RBCCM,STFL",,-13.636363636363635,-8.63636190241034,-5.999998612837354,14.105264764083058,-4.545454545454541,-1.3636328957297605,low_under_15,False,mid_100M_500M,False,False,False,False,False,False,2023,11,4,4,False,False,False
AITRU,AI Transportation Acquisition Corp,2023-11-08,10.0,0,0.0,NASDAQ,,,,10.100000381469727,10.170000076293945,10.100000381469727,10.15999984741211,5460127,10.15999984741211,10.170000076293945,10.170000076293945,424624,10.15999984741211,0.5899999737739563,0.5899999737739563,1,False,,,1.00000381469727,1.5999984741210893,1.7000007629394576,0.693066259211691,1.7000007629394576,1.5999984741210893,low_under_15,False,small_under_100M,False,True,False,False,False,False,2023,11,4,2,False,False,False
GVH,GLOBAVEND HOLDINGS LTD,2023-11-08,4.0,1500000,6000000.0,NASDAQ CM,RF Lafferty & Co,,,4.289999961853027,5.5,2.509999990463257,2.5799999237060547,13592,2.619999885559082,4.099999904632568,1.840000033378601,12031,1.909999966621399,-39.86000061035156,-55.47999954223633,0,False,RF Lafferty & Co,,7.249999046325684,-35.50000190734863,37.5,69.69697053902162,-53.99999916553497,-52.25000083446503,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,11,4,2,False,False,False
ANSCU,AGRICULTURE & NATURAL SOLUTI,2023-11-09,10.0,30000000,300000000.0,NASDAQ GM,Citigroup Global Markets Inc,,,10.050000190734863,10.069999694824219,10.039999961853027,10.050000190734863,24324135,10.0600004196167,10.079999923706055,10.0649995803833,969529,10.069999694824219,0.0,0.20000000298023224,1,False,Citigroup Global Markets Inc,,0.5000019073486239,0.5000019073486239,0.6999969482421875,0.2985048000182954,0.6499958038330034,0.6999969482421875,low_under_15,False,mid_100M_500M,False,False,False,False,False,True,2023,11,4,3,False,False,False
CRGX,CARGO Therapeutics Inc,2023-11-10,15.0,0,0.0,NASDAQ,,Health Care,Biotechnology,15.449999809265137,15.729999542236328,14.5,14.529999732971191,2272472,14.600000381469727,15.300000190734863,14.6899995803833,1110950,14.739999771118164,-5.949999809265137,-4.599999904632568,0,True,,,2.999998728434239,-3.133335113525393,4.866663614908862,7.961162183954951,-2.066669464111326,-1.7333348592122433,mid_15_30,False,small_under_100M,False,False,False,False,False,False,2023,11,4,4,False,False,False
HG,HAMILTON INSURANCE GROU-CL B,2023-11-10,15.0,15000000,225000000.0,New York,"BCLY,C,MS,WFC",,,15.25,15.390000343322754,15.0,15.0,4338957,15.0,15.109999656677246,15.0,1430122,15.140000343322754,-1.6399999856948853,-0.7200000286102295,0,False,"BCLY,C,MS,WFC",,1.6666666666666607,0.0,2.6000022888183594,2.557379300477075,0.0,0.9333356221516986,mid_15_30,False,mid_100M_500M,False,False,False,False,False,False,2023,11,4,4,False,False,False
GLACU,Global Lights Acquisition Corp.,2023-11-14,10.0,0,0.0,NASDAQ,,,,10.180000305175781,10.199999809265137,10.15999984741211,10.164999961853027,7280666,10.160300254821777,10.180000305175781,10.170000076293945,295219,10.170000076293945,-0.15000000596046448,-0.10000000149011612,1,False,,,1.8000030517578036,1.6499996185302734,1.9999980926513672,0.39292692194410156,1.7000007629394576,1.7000007629394576,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,11,4,1,False,False,False
SGN,SIGNING DAY SPORTS INC,2023-11-14,5.0,1200000,6000000.0,NYSEAmerican,Boustead Securities LLC,,,5.0,5.090000152587891,1.8700000047683716,1.9299999475479126,30952,1.7699999809265137,1.850000023841858,1.399899959564209,20707,1.75,-61.400001525878906,-65.0,0,False,Boustead Securities LLC,,0.0,-61.400001049041755,1.8000030517578036,64.40000295639038,-72.00200080871582,-65.0,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,11,4,1,False,False,False
SHIM,SHIMMICK CORP,2023-11-14,7.0,3575000,25000000.0,NASDAQ CM,Roth Capital Partners Inc,,,7.0,7.050000190734863,6.070000171661377,6.400000095367432,925631,6.0,6.75,6.550000190734863,477627,6.679999828338623,-8.569999694824219,-4.570000171661377,0,False,Roth Capital Partners Inc,,0.0,-8.571427209036687,0.7142884390694659,14.000000272478378,-6.428568703787663,-4.571431023733952,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,11,4,1,False,False,False
DDC,DDC ENTERPRISE LTD-A,2023-11-17,9.0,3900000,33000000.0,NYSEAmerican,"CMBI,BENCHM,FREMKT,MAXIM",,,8.5,8.5,5.670000076293945,6.210000038146973,53825,6.570000171661377,6.570000171661377,5.210000038146973,13484,6.050000190734863,-26.940000534057617,-28.81999969482422,0,False,"CMBI,BENCHM,FREMKT,MAXIM",,-5.555555555555558,-30.999999576144745,-5.555555555555558,33.294116749482995,-42.11111068725586,-32.77777565850152,low_under_15,False,small_under_100M,False,False,False,False,False,False,2023,11,4,4,False,False,False
